"Order","Family","Genus","Species","Status","Country","State","Period","Epoch","overlap_percentage","Min age","Max age","Collection number","Collection authorizer","Reference","Note"
"Perissodactyla","Equidae","Equus",,,"Peru","NA","Quaternary","Pleistocene",100,0.0117,0.129,71270,"J. Alroy","NA",
"Perissodactyla","Equidae","Equus",,,"Peru","NA","Quaternary","Pleistocene",100,0.0117,0.129,71296,"J. Alroy","NA",
"Perissodactyla","Equidae","Equus",,,"Peru","NA","Quaternary","Pleistocene",100,0.0117,0.129,71346,"J. Alroy","NA",
"Perissodactyla","Equidae","Equus",,,"Venezuela","Falcon","Quaternary","Pleistocene",100,0.0117,0.014,71283,"J. Alroy","NA",
"Perissodactyla","Equidae","Equus",,,"Venezuela","Falcon","Quaternary","Pleistocene",100,0.0117,0.129,71284,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion","bonaerensis","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,70673,"D. Croft","NA",
"Perissodactyla","Equidae","Hippidion","devillei","extinct","Argentina","Jujuy","Neogene","Pliocene",100,2.588,3.6,141896,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion","devillei","extinct","Argentina","Jujuy","Quaternary","Pleistocene",100,0.781,1.2,141898,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion","devillei","extinct","Bolivia","Oruro","Quaternary","Pleistocene",99.68,0.0117,2.588,63761,"D. Croft","NA",
"Perissodactyla","Equidae","Hippidion","devillei","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,70673,"D. Croft","NA",
"Perissodactyla","Equidae","Hippidion","devillei","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,142016,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion","devillei","extinct","Peru","Puno","Quaternary","Pleistocene",100,0.0117,0.781,145248,"P. Mannion","N. A. Villavicencio and L. Werdelin. 2018. The Casa del Diablo cave (Puno, Peru) and the late Pleistocene demise\r\nof megafauna in the Andean Altiplano. Quaternary Science Reviews 195:21-31",
"Perissodactyla","Equidae","Hippidion","devillei","extinct","Peru",,"Quaternary","Pleistocene",100,0.0117,0.129,212475,"P. Mannion","B. J. Shockey, R. Salas-Gismondi, and P. Baby, J.-L. Guyot, M. C. Baltazar, L. Huamán, A. Clack, M. Stucchi, F. Pujos, J. M. Emerson, J. J. Flynn. 2009. New Pleistocene Cave Faunas of the Andes of Central Perú: Radiocarbon Ages and the Survival of Low Latitude, Pleistocene DNA. Palaeontologia Electronica 12(3):15A:1-15",
"Perissodactyla","Equidae","Hippidion","devillei","extinct","Argentina",,"Quaternary","Pleistocene",99.23,0,2.588,216677,"P. Mannion","P. E. Ortiz, D. A. Garcia-Lopez, and M. C. Madozzo Jaen, G. I. Esteban. 2019. Síntesis actualizada del registro paleontológico pleistoceno en el Noroeste argentino. Mioceno al Pleistoceno del centro y norte de Argentina",
"Perissodactyla","Equidae","Hippidion","nannum","extinct","Chile","NA","Neogene","Pliocene",100,2.588,5.332,73842,"M. Uhen","NA",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.129,0.781,63335,"D. Croft","NA",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.0117,0.781,203955,"P. Holroyd","NA",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Argentina","Entre Ríos","Quaternary","Pleistocene",100,0.0117,0.781,203958,"P. Holroyd","NA",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",99.68,0.0117,2.588,147598,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,70673,"D. Croft","L. G. Marshall and T. Sempere. 1991. The Eocene to Pleistocene vertebrates of Bolivia and their stratigraphic context: a review.  In R. Suárez-Soruco (ed.), Fósiles y Facies de Bolivia - Vol. 1 Vertebrados (Revista Ténica de YPFB) 12(3-4):631-652",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.781,71274,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Chile","O'Higgins","Quaternary","Pleistocene",100,0.0117,0.129,71280,"P. Mannion","R. Labarca, E. González-Guarda, and Á. Lizama-Catalán, N. A. Villavicencio, J. Alarcón-Muñoz, F. Suazo-Lara, P. Oyanadel-Urbina, P. Soto-Huenchuman, C. Salazar, S. Soto-Acuña, K. E. Buldrini. 2020. Taguatagua 1: New insights into the late Pleistocene fauna, paleoenvironment, and human subsistence in a unique lacustrine context in central Chile. Quaternary Science Reviews 238(106282):1-24",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Uruguay","Salto","Quaternary","Pleistocene",100,0.0117,0.781,140159,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.781,71325,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Brazil","Bahia","Quaternary","Pleistocene",90.71,0,0.129,212472,"P. Mannion","J. S. O. Nascimento, É V. Oliveira, and J. L. L. Silva. 2020. Taxonomy and paleoenvironmental inferences from fossil vertebrates of\r\nParipiranga Borboletas Cave, Northeastern Bahia, Brazil. Journal of South American Earth Sciences 99:102491:1-12",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Brazil","Bahia","Quaternary","Pleistocene",100,0.0117,0.129,136498,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Argentina",,"Quaternary","Pleistocene",100,0.0117,0.129,213489,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion","principale","extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.129,189517,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion","saldiasi","extinct","Argentina","Santa Cruz","Quaternary","Pleistocene",100,0.0117,0.129,71336,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion","saldiasi","extinct","Argentina","Santa Cruz","Quaternary","Pleistocene",100,0.0117,0.129,73844,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion","saldiasi","extinct","Chile","Calama","Quaternary","Pleistocene",100,0.0117,0.129,144707,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion","saldiasi","extinct","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,71341,"M. Uhen","C. Oliver Schneider. 1935. Mamiferos fossiles de Chile. Revista Chileana de Historia Natural 39:297-304",
"Perissodactyla","Equidae","Hippidion","saldiasi","extinct","Chile","Tarapacá","Quaternary","Pleistocene",100,0.0117,0.129,225563,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion","saldiasi","extinct","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,225564,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion","saldiasi","extinct","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,225565,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion","saldiasi","extinct","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,225570,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion","saldiasi","extinct","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,225571,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",99.55,0.781,2.588,71304,"J. Alroy","O. A. Reig. 1957. Un Mustelido del Genero Galictis del Eocuartario de la Provincia de Buenos Aires. Ameghiniana 1(1-2):33-47",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Piaui","Quaternary","Pleistocene",100,0.0117,0.129,71332,"J. Alroy","C. Guerin. 1991. C. R. Acad. Sci. Paris 312:567-572",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Piaui","Quaternary","Pleistocene",100,0.0117,0.129,71334,"J. Alroy","C. Guerin. 1991. C. R. Acad. Sci. Paris 312:567-572",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Piaui","Quaternary","Pleistocene",100,0.0117,0.129,71335,"J. Alroy","C. Guerin. 1991. C. R. Acad. Sci. Paris 312:567-572",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,71341,"J. Alroy","M. T. Alberdi, A.N. Menegaz, and JL Prado. 1987. Formas Terminales de Hippidion (Mammalia, Perissodactyla) de los Yacimientos del Pleistoceno Tardio-Holoceno de la Patagonia (Argentina y Chile). Estudios Geologia 43:107-115",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Piauí","Quaternary","Pleistocene",100,0.0117,0.129,211632,"P. Mannion","L. Kerber, E. L. Mayer, and A. M. Ribeiro, M. G. Vucetich. 2016. Late Quaternary caviomorph rodents (Rodentia: Hystricognathi) from the Serra da Capivara, northeastern Brazil, with description of a new taxon. Historical Biology 28(4):439-458",
"Perissodactyla","Equidae","Hippidion",,"extinct","Uruguay","Montevideo","Quaternary","Pleistocene",100,0.0117,0.129,211645,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Perissodactyla","Equidae","Hippidion",,"extinct","Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.129,211646,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Piaui","Quaternary","Pleistocene",100,0.0117,0.129,71335,"P. Mannion","C. Guerin, M. A. Curvello, and M. Faure, M. Hugueney, C. Mourer-Chauvire. 1993. La Faune Pleistocene du Piaui (Nordeste du Bresil): Implications Paleoecologiques et Biochronologiques. Quaternaria Nova 111:303-341",
"Perissodactyla","Equidae","Hippidion",,"extinct","Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.781,212684,"P. Mannion","A. Manzuetti, D. Perea, and W. Jones, M. Ubilla, A. Rinderknecht. 2020. An extremely large saber-tooth cat skull from Uruguay (late Pleistocene–early\r\nHolocene, Dolores Formation): body size and paleobiological implications. Alcheringa",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile","Ultima Esperanza","Quaternary","Holocene",97.5,0,0.0117,151088,"P. Mannion","A. S. Woodward. 1900. On some Remains of Grypotherium (Neomylodon) listai and associated Mammals from a Cavern near Consuelo Cove, Last Hope Inlet, Patagonia. Proceedings of the Zoological Society of London 69:64-78",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile","Ultima Esperanza","Quaternary","Holocene",97.5,0,0.0117,213111,"P. Mannion","A. S. Woodward. 1900. On some Remains of Grypotherium (Neomylodon) listai and associated Mammals from a Cavern near Consuelo Cove, Last Hope Inlet, Patagonia. Proceedings of the Zoological Society of London 69:64-78",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Tucuman","Quaternary","Pleistocene",100,0.0117,0.129,216684,"P. Mannion","P. E. Ortiz, D. A. Garcia-Lopez, and M. C. Madozzo Jaen, G. I. Esteban. 2019. Síntesis actualizada del registro paleontológico pleistoceno en el Noroeste argentino. Mioceno al Pleistoceno del centro y norte de Argentina",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,225566,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,225567,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile",,"Quaternary","Pleistocene",100,0.0117,0.129,213217,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile","Última Esperanza","Quaternary","Pleistocene",100,0.0117,0.129,213007,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile","Última Esperanza","Quaternary","Pleistocene",100,0.0117,0.129,213008,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile","Pali Aike","Quaternary","Pleistocene",100,0.0117,0.129,213010,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Tierra del Fuego","Quaternary","Pleistocene",100,0.0117,0.129,213009,"P. Mannion","R. Labarca, F. J. Caro, and N. A. Villavicencio, J. M. Capriles, E. Briones, C. Latorre, C. M. Santoro . 2021. A Partially Complete Skeleton of Hippidion Saldiasi Roth, 1899 (Mammalia: Perissodactyla) from the Late Pleistocene of the High Andes in Northern Chile. Journal of Vertebrate Paleontology 40(6):e1862132",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.0117,0.129,71316,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",90.71,0,0.129,191127,"E. Vlachos","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",100,0.016,0.016,198875,"P. Mannion","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,199157,"P. Mannion","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Chubut","Quaternary","Pleistocene",100,0.0117,0.0117,71337,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Chubut","Quaternary","Pleistocene",100,0.0117,0.129,71338,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Chubut","Quaternary","Pleistocene",100,0.0117,0.129,71339,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Jujuy","Quaternary","Pleistocene",100,0.0117,0.129,71271,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Jujuy","Quaternary","Pleistocene",100,0.0117,0.129,140809,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Jujuy","Quaternary","Pleistocene",100,0.0117,0.129,140909,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Santa Cruz","Quaternary","Pleistocene",100,0.0117,0.129,71336,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","NA","Quaternary","Holocene",100,0.009,0.009,71343,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Bolivia","Chuquisaca","Quaternary","Pleistocene",100,0.129,0.781,70704,"D. Croft","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Bolivia","NA","Quaternary","Pleistocene",100,0.781,1.2,71322,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Bahia","Quaternary","Pleistocene",100,0.029,0.204,71295,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Ceara","Quaternary","Pleistocene",99.68,0.0117,2.588,71301,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Ceara","Quaternary","Pleistocene",99.68,0.0117,2.588,71302,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Rio Grande do Norte","Quaternary","Pleistocene",90.71,0,0.129,148309,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",99.68,0.0117,2.588,28513,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Rio Grande do Sul","Quaternary","Pleistocene",100,0.0117,0.129,148417,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Brazil","Sao Paulo","Quaternary","Pleistocene",99.23,0,2.588,147609,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile","Magallanes","Quaternary","Pleistocene",100,0.0117,0.129,141367,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile","NA","Quaternary","Pleistocene",90.71,0,0.129,71340,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile","NA","Quaternary","Pleistocene",100,0.0117,0.129,71342,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Chile","NA","Quaternary","Pleistocene",100,0.0117,0.129,71344,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Peru","Huanuco","Quaternary","Pleistocene",99.68,0.0117,2.588,145576,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Uruguay","Montevideo","Quaternary","Pleistocene",100,0.0117,0.781,120884,"M. Uhen","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Venezuela","Falcon","Quaternary","Pleistocene",100,0.0117,0.129,71284,"J. Alroy","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Venezuela","Monagas","Quaternary","Pleistocene",100,0.5,1,144977,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Hippidion",,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",99.55,0.781,2.588,71304,"J. Alroy","O. A. Reig. 1957. Un Mustelido del Genero Galictis del Eocuartario de la Provincia de Buenos Aires. Ameghiniana 1(1-2):33-47","genus name changed: Hippidium -> Hippidion"
"Perissodactyla","Equidae","Hypohippidium","humahuaquense","extinct","Argentina","Jujuy","Neogene","Pliocene",100,2.588,3.6,210722,"E. Vlachos","E. Fernandez de Alvarez. 1957. Hypohippidium humahuaquense nov. sp. Ameghiniana 1(1-2):85-95",
"Perissodactyla","Equidae","Onohippidium","peruanum","extinct","Peru","Cajamarca","Quaternary","Pleistocene",99.68,0.0117,2.588,145508,"C. Jaramillo","NA",
"Perissodactyla","Equidae","Onohippidium","saldiasi","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,53926,"M. Uhen","NA",
"Perissodactyla","Equidae","Onohippidium",,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,53926,"M. Uhen","NA",
"Perissodactyla","Equidae","Onohippidium",,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",99.68,0.0117,2.588,71304,"J. Alroy","NA",
"Perissodactyla","Equidae","Parahipparion","saldiasi","extinct","Chile","NA","Quaternary","Pleistocene",100,0.013,0.013,71341,"J. Alroy","NA",
"Rodentia","Erethizontidae","Branisamyopsis","australis","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo","NA",
"Rodentia","Erethizontidae","Branisamyopsis","australis","extinct","Argentina","Chubut","Neogene","Miocene",100,17.5,21,141368,"C. Jaramillo","NA",
"Rodentia","Erethizontidae","Branisamyopsis","praesigmoides","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16,18,59133,"D. Croft","NA",
"Rodentia","Erethizontidae","Branisamyopsis","praesigmoides","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16,18,59319,"D. Croft","NA",
"Rodentia","Erethizontidae","Branisamyopsis","praesigmoides","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59320,"D. Croft","NA",
"Rodentia","Erethizontidae","Branisamyopsis","praesigmoides","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59322,"D. Croft","NA",
"Rodentia","Erethizontidae","Branisamyopsis","praesigmoides","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16,18,59323,"D. Croft","NA",
"Rodentia","Erethizontidae","Branisamyopsis","praesigmoides","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59325,"D. Croft","NA",
"Rodentia","Erethizontidae","Branisamyopsis","praesigmoides","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,59326,"D. Croft","NA",
"Rodentia","Erethizontidae","Branisamyopsis","praesigmoides","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,20.44,59321,"D. Croft","A. G. Kramarz. 2004. Octodontoids and erethizontoids (Rodentia, Hystricognathi) from the Pinturas Formation, Early-Middle Miocene of Patagonia, Argentina. Ameghiniana 41(2):199-216",
"Rodentia","Erethizontidae","Branisamyopsis","praesigmoides","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,59324,"D. Croft","A. G. Kramarz. 2004. Octodontoids and erethizontoids (Rodentia, Hystricognathi) from the Pinturas Formation, Early-Middle Miocene of Patagonia, Argentina. Ameghiniana 41(2):199-216",
"Rodentia","Erethizontidae","Branisamyopsis",,"extinct","Argentina","Neuquén","Neogene","Miocene",100,13.8,15.5,141175,"C. Jaramillo","NA",
"Rodentia","Erethizontidae","Cholamys","tetralophodonta","extinct","Bolivia","La Paz","Paleogene","Oligocene",100,25,26,194513,"P. Mannion","https://www.mindat.org/taxon-P372118.html",
"Rodentia","Erethizontidae","Coendou","magnus","extinct","Bolivia","Tarija","Quaternary","Pleistocene",99.55,0.781,2.588,70673,"D. Croft","L. G. Marshall and T. Sempere. 1991. The Eocene to Pleistocene vertebrates of Bolivia and their stratigraphic context: a review.  In R. Suárez-Soruco (ed.), Fósiles y Facies de Bolivia - Vol. 1 Vertebrados (Revista Ténica de YPFB) 12(3-4):631-652",
"Rodentia","Erethizontidae","Coendou","magnus","extinct","Brazil","Minas Gerais","Quaternary","Pleistocene",99.68,0.0117,2.588,140474,"P. Mannion","L. Kerber. 2017. Imigrantes em um continente perdido: O registro fossilífero de roedores Caviomorpha (Mammalia: Rodentia: Ctenohystrica) do Cenozoico do Brasil\r\n. Terræ Didatica 13(2):185-211",
"Rodentia","Erethizontidae","Coendou","magnus","extinct","Brazil","Piauí","Quaternary","Pleistocene",100,0.0117,0.129,211632,"P. Mannion","L. Kerber, E. L. Mayer, and A. M. Ribeiro, M. G. Vucetich. 2016. Late Quaternary caviomorph rodents (Rodentia: Hystricognathi) from the Serra da Capivara, northeastern Brazil, with description of a new taxon. Historical Biology 28(4):439-458",
"Rodentia","Erethizontidae","Coendou","magnus","extinct","Uruguay",,"Quaternary","Pleistocene",100,0.0117,0.781,71274,"P. Mannion","M. Ubilla, D. Perea, and A. Rinderknecht, A. Corona. 2009. Pleistocene mammals from Uruguay: Biostratigraphic, biogeographic and environmental connotations. Quaternário do Rio Grande do Sul. Sociedade Brasileira de Paleontología.",
