"Order","Family","Genus","Species","Status","Country","State","Period","Epoch","overlap_percentage","Min age","Max age","Collection number","Collection authorizer","Reference","Note"
"Notoungulata","Notostylopidae","Homalostylops","parvus","extinct","Argentina","Chubut","Paleogene","Eocene",100,40.4,48.6,133039,"P. Mannion","NA",NA
"Notoungulata","Notostylopidae","Homalostylops","parvus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,40.4,176189,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Homalostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,44956,"D. Croft","NA",NA
"Notoungulata","Notostylopidae","Homalostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176170,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Homalostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176186,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Isostylops","fretus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","NA",NA
"Notoungulata","Notostylopidae","Notostylops","appressus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,44956,"D. Croft","NA",NA
"Notoungulata","Notostylopidae","Notostylops","appressus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,175738,"R. Butler","NA",NA
"Notoungulata","Notostylopidae","Notostylops","appressus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176168,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","appressus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176174,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","aspectans","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","brachycephalus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,49900,"D. Croft","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176163,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176163,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176169,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176175,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176180,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176181,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176182,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176184,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176185,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176186,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176491,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","murinus","extinct","Argentina","Santa Cruz","Paleogene","Eocene",100,48,55.8,50066,"J. Alroy","NA",NA
"Notoungulata","Notostylopidae","Notostylops","pendens","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,44956,"D. Croft","NA",NA
"Notoungulata","Notostylopidae","Notostylops","pendens","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176164,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","pendens","extinct","Argentina","Chubut","Paleogene","Eocene",100,40.4,48.6,176165,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","pendens","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176170,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","pendens","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176172,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","pendens","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176173,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","pendens","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176174,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","pendens","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176284,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops","pigafettai","extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176166,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,13779,"J. Alroy","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,13781,"J. Alroy","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",66.83,23.03,55.8,38877,"D. Croft","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,55.8,49899,"D. Croft","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,49900,"D. Croft","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,40.4,48.6,133039,"P. Mannion","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,175743,"R. Butler","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,176059,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,37.2,48.6,176163,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176285,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,48.6,176304,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Notostylops",NA,"extinct","Argentina","NA","Paleogene","Eocene",100,33.9,55.8,176460,"J. Zijlstra","NA",NA
"Notoungulata","Notostylopidae","Orthogeniops","ameghinoi","extinct","Argentina","Chubut","Paleogene","Oligocene",100,28.4,33.9,38653,"D. Croft","NA",NA
"Notoungulata","Notostylopidae","Otrhonia","muehlbergi","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176289,"J. Zijlstra","https://www.mindat.org/taxon-8521920.html",NA
"Notoungulata","Notostylopidae","Otrhonia","muehlbergi","extinct","Argentina","Chubut","Paleogene","Eocene",100,33.9,37.2,176290,"J. Zijlstra","https://www.mindat.org/taxon-8521920.html",NA
"Notoungulata","Notostylopidae","Seudenius","cteronc","extinct","Argentina","Chubut","Paleogene","Eocene",100,48.6,55.8,14205,"J. Alroy","https://www.mindat.org/taxon-4830027.html",NA
"Rodentia","Octodontidae","Abalosia","castellanosi","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,123525,"M. Uhen","NA",NA
"Rodentia","Octodontidae","Abalosia","castellanosi","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,123527,"M. Uhen","NA",NA
"Rodentia","Octodontidae","Abalosia","castellanosi","extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",99.55,0.781,2.588,199160,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Chasicomys",NA,"extinct","Argentina","Catamarca","Neogene","Miocene",100,6.8,9,198546,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Chasicomys",NA,"extinct","Argentina","Catamarca","Neogene","Miocene",100,7.14,8,198547,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Dicolpomys","fossor","extinct","Brazil","Sao Paulo","Quaternary","Pleistocene",99.23,0,2.588,147815,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Eucoelophorus","cabrerai","extinct","Argentina","Buenos Aires","Neogene","Pliocene",61.39,3,6.8,206622,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Eucoelophorus","cabrerai","extinct","Argentina","Buenos Aires","NA","Pleistocene",76.66,1.2,3,206623,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Eucoelophorus","chapadmalensis","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3,4,199154,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Eucoelophorus","chapadmalensis","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3,4,199156,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Eucoelophorus",NA,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",99.55,0.781,2.588,199160,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Eucoelophorus",NA,"extinct","Argentina","Mendoza","Neogene","Pliocene",100,2.588,5.332,189520,"E. Vlachos","NA",NA
"Rodentia","Octodontidae","Eucoelophorus","zaratei","extinct","Argentina","Buenos Aires","NA","Pleistocene",76.66,1.2,3,206623,"P. Mannion","NA",NA
"Rodentia","Octodontoidae","Marisela","gregoriana","extinct","Venezuela","Falcon","Quaternary","Pleistocene",99.55,0.781,2.588,122033,"C. Jaramillo","https://doi.org/10.1007/s10914-010-9142-x","Unsure family"
"Rodentia","Octodontidae","Massoiamys","obliquus","extinct","Argentina","Río Negro","Neogene","Miocene",100,15.5,16.3,207563,"P. Mannion","https://www.mv.helsinki.fi/home/mhaaramo/metazoa/deuterostoma/chordata/synapsida/eutheria/rodentia/hystricognatha/octodontidae_2.html",NA
"Rodentia","Octodontidae","Migraveramus","beatus","extinct","Bolivia","La Paz","NA","Oligocene",74.62,21,29,133539,"C. Jaramillo","https://www.biodiversitylibrary.org/part/33810",NA
"Rodentia","Octodontidae","Migraveramus","beatus","extinct","Bolivia","La Paz","NA","Oligocene",74.62,21,29,133596,"C. Jaramillo","https://www.biodiversitylibrary.org/part/33810",NA
"Rodentia","Octodontidae","Migraveramus","beatus","extinct","Bolivia","NA","NA","Oligocene",74.62,21,29,95688,"M. Uhen","https://www.biodiversitylibrary.org/part/33810",NA
"Rodentia","Octodontidae","Migraveramus","lavocati","extinct","Bolivia","La Paz","NA","Oligocene",74.62,21,29,194506,"P. Mannion","https://www.biodiversitylibrary.org/part/33810",NA
"Rodentia","Octodontidae","Migraveramus","lavocati","extinct","Bolivia","La Paz","NA","Oligocene",74.62,21,29,194507,"P. Mannion","https://www.biodiversitylibrary.org/part/33810",NA
"Rodentia","Octodontidae","Migraveramus","quispea","extinct","Bolivia","La Paz","NA","Oligocene",74.62,21,29,194508,"P. Mannion","https://www.biodiversitylibrary.org/part/33810",NA
"Rodentia","Octodontidae","Neophanomys","biplicatus","extinct","Argentina","Buenos Aires","Neogene","Miocene",100,6.8,9,152069,"C. Jaramillo","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys","biplicatus","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,198863,"P. Mannion","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys","biplicatus","extinct","Argentina","Catamarca","Neogene","Pliocene",61.39,3,6.8,157795,"C. Jaramillo","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys","biplicatus","extinct","Argentina","Catamarca","Neogene","Miocene",100,6.8,9,198546,"P. Mannion","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys","biplicatus","extinct","Argentina","Catamarca","Neogene","Miocene",100,7.14,8,198547,"P. Mannion","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys","biplicatus","extinct","Argentina","La Pampa","Neogene","Miocene",73.34,4,9,141939,"C. Jaramillo","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys","biplicatus","extinct","Argentina","La Rioja","Neogene","Miocene",100,6.8,9,55596,"D. Croft","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys","pristinus","extinct","Argentina","La Pampa","Neogene","Miocene",100,6.8,9,151500,"C. Jaramillo","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys","pristinus","extinct","Argentina","La Pampa","Neogene","Miocene",100,6.8,9,152066,"C. Jaramillo","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys","pristinus","extinct","Argentina","La Pampa","Neogene","Miocene",99.98,5.332,11.608,192135,"C. Jaramillo","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys","recens","extinct","Argentina","La Pampa","Neogene","Miocene",73.34,4,9,141939,"C. Jaramillo","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys",NA,"extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,152062,"C. Jaramillo","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys",NA,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3.6,5.332,152081,"C. Jaramillo","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys",NA,"extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,198863,"P. Mannion","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys",NA,"extinct","Argentina","Catamarca","Neogene","Miocene",100,7.14,7.7,198543,"P. Mannion","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys",NA,"extinct","Argentina","Catamarca","Neogene","Miocene",100,6.8,9,198546,"P. Mannion","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys",NA,"extinct","Argentina","Catamarca","Neogene","Miocene",100,7.14,8,198547,"P. Mannion","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys",NA,"extinct","Argentina","Jujuy","Neogene","Pliocene",100,2.588,3.6,198682,"P. Mannion","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Neophanomys",NA,"extinct","Argentina","La Pampa","Neogene","Miocene",100,6.8,9,204598,"P. Mannion","https://www.ameghiniana.org.ar/index.php/ameghiniana/article/view/902/1674",NA
"Rodentia","Octodontidae","Palaeoctodon","simplicidens","extinct","Argentina","La Pampa","Neogene","Miocene",100,6.8,9,140925,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Palaeoctodon","simplicidens","extinct","Argentina","La Pampa","Neogene","Miocene",100,6.8,9,152066,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Phtoramys","hidalguense","extinct","Argentina","Buenos Aires","Neogene","Miocene",100,6.8,9,61292,"D. Croft","https://www.mindat.org/taxon-4827822.html",NA
"Rodentia","Octodontidae","Phtoramys","hidalguense","extinct","Argentina","Buenos Aires","Neogene","Miocene",100,6.8,9,61298,"D. Croft","https://www.mindat.org/taxon-4827822.html",NA
"Rodentia","Octodontidae","Phtoramys","hidalguense","extinct","Argentina","Buenos Aires","Neogene","Miocene",99.98,5.332,11.608,152068,"C. Jaramillo","https://www.mindat.org/taxon-4827822.html",NA
"Rodentia","Octodontidae","Phtoramys","hidalguense","extinct","Argentina","La Pampa","Neogene","Miocene",100,6.8,9,87198,"J. Alroy","https://www.mindat.org/taxon-4827822.html",NA
"Rodentia","Octodontidae","Phtoramys","hidalguense","extinct","Argentina","La Pampa","Neogene","Miocene",100,6.8,9,152067,"C. Jaramillo","https://www.mindat.org/taxon-4827822.html",NA
"Rodentia","Octodontidae","Phtoramys","homogenidens","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,145757,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Phtoramys","homogenidens","extinct","Argentina","Buenos Aires","Neogene","Miocene",100,6.8,9,152069,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Phtoramys","homogenidens","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,198863,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Phtoramys","homogenidens","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,199153,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Phtoramys","homogenidens","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3,4,199156,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Phtoramys","homogenidens","extinct","Argentina","La Pampa","Neogene","Miocene",73.34,4,9,141939,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Phtoramys",NA,"extinct","Argentina","Catamarca","Neogene","Miocene",100,6.8,9,198546,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Phtoramys",NA,"extinct","Argentina","Catamarca","Neogene","Miocene",100,7.14,8,198547,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Phtoramys",NA,"extinct","Argentina","La Pampa","Neogene","Miocene",100,6.8,9,204598,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pithanotomys","columnaris","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,145757,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Pithanotomys","columnaris","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3.6,5.332,152081,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Pithanotomys","columnaris","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3.6,5.332,152085,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Pithanotomys","columnaris","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,3.6,5.332,152088,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Pithanotomys","columnaris","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,4.5,5,198687,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pithanotomys","columnaris","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,198863,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pithanotomys","columnaris","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,198863,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pithanotomys","columnaris","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,198863,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pithanotomys","columnaris","extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,199155,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pithanotomys","columnaris","extinct","Argentina","Catamarca","Neogene","Pliocene",61.39,3,6.8,157795,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Pithanotomys","macer","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,198863,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pithanotomys","macer","extinct","Argentina","La Pampa","Neogene","Miocene",73.34,4,9,141939,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Pithanotomys",NA,"extinct","Argentina","Buenos Aires","Neogene","Miocene",78.36,3.6,11.608,61304,"D. Croft","NA",NA
"Rodentia","Octodontidae","Pithanotomys",NA,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",99.68,0.012,2.588,71304,"J. Alroy","NA",NA
"Rodentia","Octodontidae","Pithanotomys",NA,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,123527,"M. Uhen","NA",NA
"Rodentia","Octodontidae","Pithanotomys",NA,"extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,152062,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Pithanotomys",NA,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,191767,"E. Vlachos","NA",NA
"Rodentia","Octodontidae","Pithanotomys",NA,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,191770,"E. Vlachos","NA",NA
"Rodentia","Octodontidae","Pithanotomys",NA,"extinct","Argentina","Buenos Aires","Quaternary","Pleistocene",99.55,0.781,2.588,199160,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pithanotomys",NA,"extinct","Argentina","Catamarca","Neogene","Pliocene",100,5.25,5.25,198551,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pithanotomys",NA,"extinct","Argentina","Catamarca","Neogene","Pliocene",100,4.4,4.4,198554,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pithanotomys",NA,"extinct","Argentina","San Luis","Neogene","Pliocene",100,2.588,5.332,152073,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Praectenomys",NA,"extinct","Bolivia","La Paz","Neogene","Miocene",52.39,4,6.8,142380,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Praectenomys",NA,"extinct","Bolivia","La Paz","Neogene","Miocene",52.39,4,6.8,142380,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Pseudoplataeomys","formosus","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,145757,"C. Jaramillo","NA",NA
"Rodentia","Octodontidae","Pseudoplataeomys","formosus","extinct","Argentina","Buenos Aires","Neogene","Miocene",52.39,4,6.8,198863,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pseudoplataeomys",NA,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,4.5,5,198687,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pseudoplataeomys",NA,"extinct","Argentina","Catamarca","Neogene","Pliocene",100,5.25,5.25,198551,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pseudoplataeomys",NA,"extinct","Argentina","Catamarca","Neogene","Pliocene",100,4.9,4.9,198552,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pseudoplataeomys",NA,"extinct","Argentina","Catamarca","Neogene","Pliocene",100,4.4,4.4,198554,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Pseudoplataeomys",NA,"extinct","Argentina","Catamarca","Neogene","Pliocene",100,3.66,3.66,198555,"P. Mannion","NA",NA
"Rodentia","Octodontidae","Xenodontomys",NA,"extinct","Argentina","Buenos Aires","Neogene","Pliocene",100,2.588,3.6,191771,"E. Vlachos","NA",NA
"Rodentia","Octodontidae","Sciamys","petisensis","extinct","Argentina","Chubut","Neogene","Miocene",100,11.608,15.97,133676,"C. Jaramillo","https://www.mindat.org/taxon-4827835.html",NA
"Rodentia","Octodontidae","Sciamys","principalis","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176571,"J. Zijlstra","https://www.mindat.org/taxon-4827835.html",NA
"Rodentia","Octodontidae","Sciamys","principalis","extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176593,"J. Zijlstra","https://www.mindat.org/taxon-4827835.html",NA
"Rodentia","Octodontidae","Sciamys","principalis","extinct","Chile","Aisén","Neogene","Miocene",100,16.3,17.5,71843,"J. Alroy","https://www.mindat.org/taxon-4827835.html",NA
"Rodentia","Octodontidae","Sciamys",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,15.97,23.03,142533,"C. Jaramillo","https://www.mindat.org/taxon-4827835.html",NA
"Rodentia","Octodontidae","Sciamys",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176578,"J. Zijlstra","https://www.mindat.org/taxon-4827835.html",NA
"Rodentia","Octodontidae","Sciamys",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,176593,"J. Zijlstra","https://www.mindat.org/taxon-4827835.html",NA
"Rodentia","Octodontidae","Sciamys",NA,"extinct","Argentina","Santa Cruz","Neogene","Miocene",100,16.3,17.5,206243,"P. Mannion","https://www.mindat.org/taxon-4827835.html",NA
"Rodentia","Octodontidae","Sciamys",NA,"extinct","Bolivia","Chuquisaca","Neogene","Miocene",99.98,5.332,11.608,68792,"D. Croft","https://www.mindat.org/taxon-4827835.html",NA
"Monotremata","Ornithorhynchidae","Monotrematum","sudamericanum","extinct","Argentina","Chubut","Paleogene","Paleocene",99.01,61.7,66.043,95914,"M. Uhen","NA",NA
