Age	Diversity
40.2	0.773705614469083
40.3	0.773705614469083
40.4	0.773705614469083
40.5	0.773705614469083
40.6	0.773705614469083
40.7	0.773705614469083
40.8	0.773705614469083
40.9	0.773705614469083
41	0.898244401703927
41.1	0.898244401703927
41.2	0.898244401703927
41.3	0.898244401703927
41.4	0.898244401703927
41.5	0.898244401703927
41.6	0.898244401703927
41.7	0.898244401703927
41.8	0.898244401703927
41.9	0.898244401703927
42	0.898244401703927
42.1	0.898244401703927
42.2	0.898244401703927
42.3	0.898244401703927
42.4	0.898244401703927
42.5	0.898244401703927
42.6	0.773705614469083
42.7	0.773705614469083
42.8	0.773705614469083
42.9	0.773705614469083
43	0.773705614469083
43.1	0.773705614469083
43.2	0.773705614469083
43.3	0.773705614469083
43.4	0.773705614469083
43.5	0.773705614469083
43.6	0.773705614469083
43.7	0.773705614469083
43.8	0.773705614469083
43.9	0.773705614469083
44	0.773705614469083
44.1	0.773705614469083
44.2	0.773705614469083
44.3	0.773705614469083
44.4	0.773705614469083
44.5	0.773705614469083
44.6	0.773705614469083
44.7	0.773705614469083
44.8	0.773705614469083
44.9	0.613147192765458
45	0.613147192765458
45.1	0.613147192765458
45.2	0.613147192765458
45.3	0.613147192765458
45.4	0.613147192765458
45.5	0.613147192765458
45.6	0.613147192765458
45.7	0.613147192765458
45.8	0.613147192765458
45.9	0.613147192765458
46	0.613147192765458
46.1	0.613147192765458
46.2	0.613147192765458
46.3	0.613147192765458
46.4	0.613147192765458
46.5	0.613147192765458
46.6	0.613147192765458
46.7	0.613147192765458
46.8	0.613147192765458
46.9	0.613147192765458
47	0.613147192765458
47.1	0.613147192765458
47.2	0.613147192765458
47.3	0.613147192765458
47.4	0.613147192765458
47.5	0.613147192765458
47.6	0.613147192765458
47.7	0.613147192765458
47.8	0.613147192765458
47.9	0.613147192765458
48	0.613147192765458
48.1	0.613147192765458
48.2	0.613147192765458
48.3	0.613147192765458
48.4	0.613147192765458
48.5	0.613147192765458
48.6	0.613147192765458
48.7	0.613147192765458
48.8	0.613147192765458
48.9	0.613147192765458
49	0.613147192765458
49.1	0.613147192765458
49.2	0.613147192765458
49.3	0.613147192765458
49.4	0.613147192765458
49.5	0.613147192765458
49.6	0.613147192765458
49.7	0.613147192765458
49.8	0.613147192765458
49.9	0.613147192765458
50	0.613147192765458
50.1	0.613147192765458
50.2	0.613147192765458
50.3	0.613147192765458
50.4	0.613147192765458
50.5	0.613147192765458
50.6	0.386852807234542
50.7	0.386852807234542
50.8	0.386852807234542
50.9	0.386852807234542
51	0.386852807234542
51.1	0.386852807234542
51.2	0.386852807234542
51.3	0.386852807234542
51.4	0.386852807234542
51.5	0.386852807234542
51.6	0.386852807234542
51.7	0.386852807234542
51.8	0.386852807234542
51.9	0.386852807234542
52	0.386852807234542
52.1	0.386852807234542
52.2	0.386852807234542
52.3	0.386852807234542
52.4	0.386852807234542
52.5	0.386852807234542
52.6	0.386852807234542
52.7	0.386852807234542
52.8	0.386852807234542
52.9	0.386852807234542
53	0.386852807234542
53.1	0.386852807234542
53.2	0.386852807234542
53.3	0.386852807234542
53.4	0.386852807234542
53.5	0.386852807234542
53.6	0.386852807234542
53.7	0.386852807234542
53.8	0.386852807234542
53.9	0.386852807234542
54	0.386852807234542
54.1	0.386852807234542
54.2	0.386852807234542
54.3	0.386852807234542
54.4	0.386852807234542
54.5	0.386852807234542
54.6	0.386852807234542
54.7	0
54.8	0
54.9	0
55	0
55.1	0
55.2	0
55.3	0
55.4	0
55.5	0
55.6	0
55.7	0
55.8	0
55.9	0
56	0
56.1	0
56.2	0
56.3	0
56.4	0
56.5	0
56.6	0
56.7	0
56.8	0
56.9	0
57	0
57.1	0
57.2	0
57.3	0
57.4	0
57.5	0
57.6	0
