Species	Status
Pampahippus_powelli	extinct
Pampahippus_secundus	extinct
Pampatemnus_deuteros	extinct
Pampatemnus_infernalis	extinct
Pantostylops_typus	extinct
Paranisolambda_prodromus	extinct
Parastrapotherium	extinct
Parastrapotherium_holmbergi	extinct
Parastrapotherium_martiale	extinct
Parastrapotherium_voghti	extinct
Paroctodontotherium_calleorum	extinct
Pascualihippus	extinct
Pascualihippus_boliviensis	extinct
Patagonhippus_canterensis	extinct
Patagonhippus_dukei	extinct
Patagonia_peregrina	extinct
Paulacoutomys_paulista	extinct
Peripantostylops	extinct
Peripantostylops_minutus	extinct
Periphragnis	extinct
Periphragnis_circunflexus	extinct
Periphragnis_cristatus	extinct
Periphragnis_exauctus	extinct
Periphragnis_harmeri	extinct
Periphragnis_palmeri	extinct
Periphragnis_vicentei	extinct
Perutherium_altiplanense	extinct
Phoradiadius_divortiensis	extinct
Platypittamys_brachyodon	extinct
Plesiosteiromys_newelli	extinct
Pleurostylodon	extinct
Pleurostylodon_complanatus	extinct
Pleurostylodon_crassiramis	extinct
Pleurostylodon_modicus	extinct
Pleurostylodon_recticrista	extinct
Pleurostylodon_similis	extinct
Polyacrodon_lanciformis	extinct
Polyacrodon_ligatus	extinct
Polymorphis_alius	extinct
Polymorphis_lechei	extinct
Polymorphis_planus	extinct
Pozomys	extinct
Pozomys_ucayaliensis	extinct
Proadiantus_excavatus	extinct
Proadinotherium	extinct
Proadinotherium_saltoni	extinct
Proargyrohyrax	extinct
Proargyrohyrax_curanderensis	extinct
Progaleopithecus	extinct
Progaleopithecus_fissurellatus	extinct
Progaleopithecus_tournoueri	extinct
Prohegetotherium	extinct
Prohegetotherium_malalhuense	extinct
Prohegetotherium_schiaffinoi	extinct
Prohegetotherium_sculptum	extinct
Propachyrucos	extinct
Propyrotherium	extinct
Propyrotherium_saxeum	extinct
Prosotherium	extinct
Prosotherium_garzoni	extinct
Protacaremys_adilos	extinct
Protarchaeohyrax_intermedium	extinct
Protarchaeohyrax_minor	extinct
Proterotherium	extinct
Protheosodon_coniferus	extinct
Proticia_venezuelensis	extinct
Protolipterna_ellipsodontoides	extinct
Protosteiromys	extinct
Protosteiromys_asmodeophilus	extinct
Protosteiromys_medianus	extinct
Protosteiromys_pattersoni	extinct
Protypotherium	extinct
Pseudhyrax	extinct
Pseudhyrax_eutrachytheroides	extinct
Pseudhyrax_strangulatus	extinct
Pseudoglyptodon	extinct
Pseudoglyptodon_cf._chilensis	extinct
Pseudoglyptodon_chilensis	extinct
Pseudoglyptodon_sallaensis	extinct
Pseudohegetotherium	extinct
Pseudopachyrucos_foliiformis	extinct
Puelia_coarctatus	extinct
Puelia_sigma	extinct
Punahyrax	extinct
Punahyrax_bondesioi	extinct
Punapithecus_minor	extinct
Pyrotherium	extinct
Pyrotherium_macfaddeni	extinct
Pyrotherium_romerii	extinct
Pyrotherium_sorondoi	extinct
Rhynchippus	extinct
Rhynchippus_brasiliensis	extinct
Rhynchippus_equinus	extinct
Rhynchippus_pumilus	extinct
Rhyphodon	extinct
Rhyphodon_angusticephalus	extinct
Rhyphodon_lankesteri	extinct
Ricardolydekkeria	extinct
Ricardolydekkeria_cinctula	extinct
Ricardolydekkeria_lunulata	extinct
Ricardolydekkeria_praerupta	extinct
Ricardolydekkeria_profunda	extinct
Rosendo_pascuali	extinct
Rutimeyeria_conulifera	extinct
Sallamys	extinct
Sallamys_pascuali	extinct
Sallamys_woodi	extinct
Sallatherium_altiplanense	extinct
Santiagorothia_chiliensis	extinct
Scaglia_kraglievichorum	extinct
Scarrittia_barranquensis	extinct
Scarrittia_canquelensis	extinct
Scarrittia_robusta	extinct
Scleromys_praecursor	extinct
Scotamys_antiquus	extinct
Selvamys_paulus	extinct
Shapajamys_labocensis	extinct
Shapajamys_minor	extinct
Sparnotheriodon_epsilonoides	extinct
Steiromys	extinct
Suniodon	extinct
Suniodon_catamarcensis	extinct
Tacheria_troyana	extinct
Tarapotomys_mayoensis	extinct
Tarapotomys_subandinus	extinct
Taubatherium_major	extinct
Taubatherium_paulacoutoi	extinct
Teratopithecus_elpidophoros	extinct
Termastherium_flacoensis	extinct
Tetragonostylops_apthomasi	extinct
Teushentherium_camaronensis	extinct
Thadanius_hoffstetteri	extinct
Thomashuxleya	extinct
Thomashuxleya_externa	extinct
Thomashuxleya_rostrata	extinct
Trachytherus	extinct
Trachytherus_alloxus	extinct
Trachytherus_ramirezi	extinct
Trachytherus_spegazzinianus	extinct
Trachytherus_subandinus	extinct
Transpithecus	extinct
Transpithecus_obtentus	extinct
Tricoelodus_bicuspidatus	extinct
Tricoelodus_boliviensis	extinct
Trigonolophodon_elegans	extinct
Trigonolophodon_inflatus	extinct
Trigonostylops	extinct
Trigonostylops_wortmani	extinct
Trimerostephanos	extinct
Tsamnichoria_cabrerai	extinct
Ucayalimys_amahuacensis	extinct
Ucayalimys_crassidens	extinct
Ultrapithecus_rutilans	extinct
Uruguaytherium_beaulieui	extinct
Vallehermosomys_mazzonii	extinct
Vallehermosomys_merlinae	extinct
Victorlemoinea_longidens	extinct
Victorlemoineia	extinct
Victorlemoineia_emarginata	extinct
Victorlemoineia_labyrinthica	extinct
Victorlemoineia_prototypica	extinct
Vucetichimys_pretrilophodonica	extinct
Xenastrapotherium_chaparralensis	extinct
Xenostephanus_chiottii	extinct
Xesmodon_langi	extinct
Xesmodon_prolixus	extinct
Xylechimys_obliquus	extinct
