Species	Status
Saltaodus	extinct
Saltatherium	extinct
Santiagorothia	extinct
Saremmys	extinct
Scaglia	extinct
Scarrittia	extinct
Schismotherium	extinct
Schistomys	extinct
Sciamys	extinct
Scleromys	extinct
Scotamys	extinct
Sillustania	extinct
Similhapalops	extinct
Simpsonotus	extinct
Sipalocyon	extinct
Soriacebus	extinct
Soriamys	extinct
Spaniomys	extinct
Sparnotheriodon	extinct
Stegosimpsonia	extinct
Stegotherium	extinct
Steiromys	extinct
Stenotatus	extinct
Stichomys	extinct
Stilotherium	extinct
Suniodon	extinct
Tacheria	extinct
Taubatherium	extinct
tegotherium	extinct
Teratopithecus	extinct
Termastherium	extinct
Tetragonostylops	extinct
Tetramerorhinus	extinct
Teushentherium	extinct
Thadanius	extinct
Theosodon	extinct
Thoatherium	extinct
Thomashuxleya	extinct
Titanothentes	extinct
Trachytherus	extinct
Transpithecus	extinct
Trelewthentes	extinct
Tremacebus	extinct
Tricoelodus	extinct
Trigonolophodon	extinct
Trigonostylops	extinct
Trilobodon	extinct
Trimerostephanos	extinct
Tsamnichoria	extinct
Ultrapithecus	extinct
Umayodus	extinct
Uruguaytherium	extinct
Utaetus	extinct
Vallehermosomys	extinct
Vassallia	extinct
Vetelia	extinct
Victorlemoineia	extinct
Willidewu	extinct
Woodburnodon	extinct
Xenostephanus	extinct
Xesmodon	extinct
Xylechimys	extinct
Xyophorus	extinct
Zeusdelphys	extinct
