collection_no	source_database	collection.authorizer	family_name	family_extant	genus_extant	species_extant	occurrence.genus_reso	occurrence.genus_name	occurrence.species_reso	occurrence.species_name	original.genus_reso	original.genus_name	original.species_reso	original.species_name	country	state	period	epoch	stage	ma_max	ma_min	formation
142421	PaleoDB	"C. Jaramillo"	Interatheriidae	no		no		Brucemacfaddenia		boliviensis					Bolivia	Oruro				29.000	21.000	
142428	PaleoDB	"C. Jaramillo"	Erethizontidae	yes	no	no		Microsteiromys		jacobsi					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
142428	PaleoDB	"C. Jaramillo"	Dasyproctidae	yes	no	no		Microscleromys		paradoxalis					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
142428	PaleoDB	"C. Jaramillo"	Caviidae	yes	no	no		Prodolichotis		pridiana					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
142428	PaleoDB	"C. Jaramillo"	Caviidae	yes	no	no		Prodolichotis		guerreroi					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
142428	PaleoDB	"C. Jaramillo"	Caviidae	yes	no	no		Rhodanodolichotis		antepridiana					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
142486	PaleoDB	"C. Jaramillo"	Caviidae	yes	no	no		Eodolichotis		maddeni					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
142494	PaleoDB	"C. Jaramillo"	Caviidae	yes	no	no		Eodolichotis		maddeni					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
142494	PaleoDB	"C. Jaramillo"	Caviidae	yes	no	no		Eodolichotis		elachys					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
142507	PaleoDB	"C. Jaramillo"	Glyptodontidae	yes	no	no		Glyptodon	cf.	elongatus					Bolivia	Tarija	Quaternary	Pleistocene		0.126	0.012	
142529	PaleoDB	"C. Jaramillo"			no	no		Cladosictis		patagonica					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Palaeothentidae		no	no		Palaeothentes		minutus					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	no			Proeutatus	informal	"sp. 1"					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	no			Proeutatus	informal	"sp. 2"					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"			no			Hapalops	informal	"sp. 1"					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"			no			Hapalops	informal	"sp. 2"					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Astrapotheriidae	no	no	no		Astrapotherium		magnum					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Toxodontidae	no	no			Adinotherium		sp.					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Toxodontidae	no	no			Nesodon		sp.					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Interatheriidae	no	no	no		Protypotherium		australe					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Proterotheriidae	no	no	no		Diadiaphorus		majusculus					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Eryomyidae		no			Perimys		sp.					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Dasyproctidae	yes	no	no		Neoreomys		australis					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Eocardiidae	no	no	no		Eocardia		montana					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Eocardiidae	no	no	no		Eocardia		excavata		Eocardia		excavata	Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Eocardiidae	no	no			Eocardia		sp.					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Eocardiidae	no	no	no		Phanomys		mixtus					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"			no			Stichomys		sp.					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"			no	no		Spaniomys		modestus					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Borhyaenidae					Borhyaena		tuberata					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	no	no		Proeutatus		oenophorum		Proeutatus		oenophorus	Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"			no	no		Eucholoeops		ingens					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Toxodontidae	no	no	no		Adinotherium		ferum					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	no			Proeutatus		sp.					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	no			Prozaedius		sp.		Prozaedyus		sp.	Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	yes	no		Dasypus		patagonicus		Stenotatus		patagonicus	Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"			no		cf.	Hapalops		sp.					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"			no			Eucholoeops		sp.					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Dasyproctidae	yes	no			Neoreomys		sp.					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Interatheriidae	no	no			Protypotherium		sp.					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Interatheriidae	no	no	no		Protypotherium	cf.	attenuatum					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Toxodontidae	no	no	no		Adinotherium		ovinum					Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	no			Prozaedyus		proximus		Prozaedyus		sp.	Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	yes	no		Dasypus	cf.	patagonicus		Stenotatus	cf.	patagonicus	Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142529	PaleoDB	"C. Jaramillo"			no			Eucholoeops		sp.		Eucholaeops	informal	"sp. 1"	Argentina	"Santa Cruz"	Neogene	Miocene	Burdigalian	17.500	16.300	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no	no		Sipalocyon		gracilis					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Palaeothentidae		no	no		Palaeothentes		minutus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Palaeothentidae		no	no		Palaeothentes		lemoinei					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Peltephilidae		no	no		Peltephilus		strepens					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no			Eucholoeops	informal	sp.		Eucholaeops	informal	"sp. 1"	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no			Eucholoeops	informal	sp.		Eucholaeops	informal	"sp. 2"	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no			Hapalops	informal	"sp. 1"					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no			Hapalops	informal	"sp. 2"					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Astrapotheriidae	no	no	no		Astrapotherium		magnum					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Interatheriidae	no	no	no		Protypotherium		australe					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"						Interatherium		robustum					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Hegetotheriidae	no	no	no		Hegetotherium		mirabile					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Proterotheriidae	no		no		Licaphrium		floweri					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Proterotheriidae	no	no	no		Thoatherium		minusculum					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Eryomyidae		no			Perimys		sp.					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Dasyproctidae	yes	no	no		Neoreomys		australis					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Eocardiidae	no	no	no		Eocardia		montana					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no	no		Spaniomys		modestus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Microbiotheriidae		no	no		Microbiotherium		tehuelchum					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Acaremyidae		no	no		Acaremys		murinus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no	no		Cladosictis		patagonica					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"				no		Lycopsis		torresi					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Borhyaenidae		no	no		Arctodictis		munizi					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Glyptodontidae	yes	yes			Propalaehoplophorus		incisivus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Glyptodontidae	yes	yes	yes		Propalaehoplophorus		minus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Interatheriidae	no	no	no		Protypotherium		praerutilum					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Toxodontidae	no	no	no		Adinotherium	"n. sp."	ferum					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Toxodontidae	no	no	no		Nesodon		imbricatus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Proterotheriidae	no	no	no		Diadiaphorus	"n. sp."	robustus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Proterotheriidae	no	no			Tetramerorhinus	"n. sp."	mixtum					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Macraucheniidae		no	no		Theosodon		gracilis					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Macraucheniidae		no	no		Theosodon	"n. sp."	lydekkeri					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no	no		Steiromys		duplicatus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Necrolestidae			no		Necrolestes		patagonensis					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"				no		Perathereutes		pungens					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Peltephilidae		no	no		Peltephilus		pumilus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	yes	no		Dasypus		patagonicus		Stenotatus		patagonicus	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Glyptodontidae	yes	no	no		Cochlops		muricatus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Megalonychidae	yes	no			Hyperleptus		sp.					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no	no		Eucholoeops		fronto					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no	no		Eucholoeops		ingens					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Mylodontidae		no			Nematherium		sp.					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Eocardiidae	no		no		Dicardia		fissa		Eocardia		fissa	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no	no		Steiromys		detentus					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no			Sciamys		sp.					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"				no	"n. gen."	Adiastaltus	"n. sp."	habilis					Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Adianthidae			no	"n. gen."	Adianthus	"n. sp."	buccatus	"n. gen."	Adianthus	"n. sp."	bucatus	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no	no		Sipalocyon	"n. sp."	gracilis		Amphiproviverra	"n. sp."	crassa	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"			no	no		Cladosictis	"n. sp."	patagonica		Cladosictis	"n. sp."	lateralis	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Borhyaenidae			no	"n. gen."	Prothylacynus	"n. sp."	patagonicus	"n. gen."	Napodonictis	"n. sp."	thylacynoides	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Borhyaenidae			no		Prothylacynus	"n. sp."	patagonicus		Prothylacynus	"n. sp."	brachyrhynchus	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"				no		Lycopsis	"n. sp."	torresi		Anatherium	"n. sp."	oxyrhynchus	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Borhyaenidae					Borhyaena		tuberata		Borhyaena		tuberata	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Borhyaenidae			no	"n. gen."	Prothylacynus	"n. sp."	patagonicus		Prothylacynus		patagonicus	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	no			Prozaedyus		proximus		Prozaedyus		sp.	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Dasypodidae	yes	no	no		Proeutatus		oenophorum		Proeutatus	informal	"sp. 1"	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Glyptodontidae	yes	yes	yes		Propalaehoplophorus		australis		Propalaehoplophorus	informal	"sp. 1"	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Toxodontidae	no	no	no		Adinotherium		ovinum		Adinotherium		sp.	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Toxodontidae	no	no	no		Nesodon		imbricatus		Nesodon		sp.	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"						Homalodotherium		cunninghami		Homalodotherium		sp.	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Interatheriidae	no	no	no		Protypotherium		attenuatum		Protypotherium		attenuatum	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Proterotheriidae	no	no	no		Diadiaphorus		majusculus		Diadiaphorus		majusculus	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142533	PaleoDB	"C. Jaramillo"	Homunculidae		no	no	"n. gen."	Homunculus	"n. sp."	patagonicus		Homunculus		patagonicus	Argentina	"Santa Cruz"	Neogene	Miocene		23.030	15.970	"Santa Cruz"
142544	PaleoDB	"C. Jaramillo"	Tayassuidae	yes	yes	no		Catagonus		stenocephalus					Bolivia	Tarija	Quaternary	Pleistocene		1.200	0.781	
142544	PaleoDB	"C. Jaramillo"	Tayassuidae	yes	no			Platygonus		sp.					Bolivia	Tarija	Quaternary	Pleistocene		1.200	0.781	
142561	PaleoDB	"C. Jaramillo"	Mylodontidae			no		Paroctodontotherium		calleorum					Bolivia	"La Paz"				29.000	21.000	
142855	PaleoDB	"C. Jaramillo"			no	no		Patene		simpsoni					Argentina	Salta	Paleogene	Eocene		48.600	37.200	Lumbrera
142889	PaleoDB	"P. Mannion"						Paratoceras		coatesi					Panama		Neogene	Miocene	Burdigalian	20.430	15.970	Cucaracha
143001	PaleoDB	"C. Jaramillo"	Dasypodidae	yes		no		Kuntinaru		boliviensis					Bolivia	Salla				29.000	21.000	
143054	PaleoDB	"C. Jaramillo"	Cervidae	yes	yes			Hippocamelus		sp.					Bolivia	Tarija	Quaternary	Pleistocene		1.200	0.781	
143054	PaleoDB	"C. Jaramillo"	Ctenomyidae	yes	yes	no		Ctenomys		subassentiens					Bolivia	Tarija	Quaternary	Pleistocene		1.200	0.781	
143061	PaleoDB	"C. Jaramillo"			yes	no		Myocastor		perditus					Bolivia	Tarija	Quaternary	Pleistocene		1.200	0.781	
143319	PaleoDB	"P. Mannion"	Neoepiblemidae		no			Phoberomys		sp.					Venezuela	Falcon	Neogene	Miocene		11.608	5.332	Urumaco
143319	PaleoDB	"P. Mannion"	Neoepiblemidae		no	no		Phoberomys		pattersoni					Venezuela	Falcon	Neogene	Miocene		11.608	5.332	Urumaco
143489	PaleoDB	"C. Jaramillo"	Caviidae	yes	no	no		Rhodanodolichotis		vucetichae					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
143489	PaleoDB	"C. Jaramillo"	Caviidae	yes	no			Rhodanodolichotis		sp.					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
143727	PaleoDB	"P. Mannion"	Dinomyidae	yes	no		?	Eumegamys		sp.	?	Megamys		sp.	Brazil		Neogene	Pliocene		5.332	2.588	
143779	PaleoDB	"P. Mannion"	Astrapotheriidae	no		no		Granastrapotherium		snorki					Colombia	Tolima	Neogene	Miocene		13.800	11.800	
143781	PaleoDB	"P. Mannion"	Astrapotheriidae	no		no		Granastrapotherium		snorki					Colombia	Tolima	Neogene	Miocene		13.800	11.800	
143782	PaleoDB	"P. Mannion"	Astrapotheriidae	no		no		Granastrapotherium		snorki					Colombia	Tolima	Neogene	Miocene		13.800	11.800	
143783	PaleoDB	"P. Mannion"	Astrapotheriidae	no		no		Granastrapotherium		snorki					Colombia	Tolima	Neogene	Miocene		13.800	11.800	
143785	PaleoDB	"P. Mannion"	Astrapotheriidae	no		no		Granastrapotherium		snorki					Colombia	Huila	Neogene	Miocene		13.800	11.800	
143786	PaleoDB	"P. Mannion"	Homunculidae		no		?	Homunculus		sp.					Colombia	Huila	Neogene	Miocene		13.800	11.800	
143787	PaleoDB	"P. Mannion"	Astrapotheriidae	no	no	no		Xenastrapotherium		kraglievichi					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
143788	PaleoDB	"P. Mannion"	Leontiniidae	no	no	no		Huilatherium		pluripicatum					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
143789	PaleoDB	"P. Mannion"	Astrapotheriidae	no	no	no		Xenastrapotherium		kraglievichi					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
143789	PaleoDB	"P. Mannion"	Leontiniidae	no	no	no		Huilatherium		pluripicatum					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
143789	PaleoDB	"P. Mannion"	Hondadelphidae			no		Hondadelphys		fieldsi					Colombia	Huila	Neogene	Miocene		13.800	11.800	Villavieja
143790	PaleoDB	"P. Mannion"	Toxodontidae	no		no		Pericotoxodon		platignathus					Colombia	Huila	Neogene	Miocene		13.800	11.800	
143790	PaleoDB	"P. Mannion"	Dinomyidae	yes	no	no		Scleromys		schurmanni					Colombia	Huila	Neogene	Miocene		13.800	11.800	
143791	PaleoDB	"P. Mannion"	Pampatheriidae	no	no	no		Scirrotherium		hondaensis					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
143791	PaleoDB	"P. Mannion"	Leontiniidae	no	no	no		Huilatherium		pluripicatum					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
143792	PaleoDB	"P. Mannion"	Proterotheriidae	no		no		Villarroelia		totoyoi					Colombia	Huila	Neogene	Miocene		13.800	11.800	
143795	PaleoDB	"P. Mannion"	Astrapotheriidae	no		no		Granastrapotherium		snorki					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
143795	PaleoDB	"P. Mannion"	Mylodontidae		no	no		Glossotheriopsis		pascuali					Colombia	Huila	Neogene	Miocene		13.800	11.800	"La Victoria"
144064	PaleoDB	"C. Jaramillo"	Noctilionidae	yes	yes	no		Noctilio		lacrimaelunaris					Peru	Ucayali	Neogene	Miocene		9.000	6.800	"Madre de Dios"
144125	PaleoDB	"P. Mannion"	Prorastomidae			no		Prorastomus		sirenoides					Jamaica		Paleogene	Eocene	Lutetian	48.600	40.400	Chapelton
144130	PaleoDB	"P. Mannion"	Murina	yes	yes			Capromys		sp.					"Cayman Islands"	"Grand Cayman"	Quaternary	Holocene		0.012	0.000	
144133	PaleoDB	"P. Mannion"	Murina	yes	yes			Capromys		sp.					"Cayman Islands"	"Grand Cayman"	Quaternary	Holocene		0.012	0.000	
144134	PaleoDB	"P. Mannion"	Nesophontidae		no			Nesophontes		sp.					"Cayman Islands"	"Grand Cayman"	Quaternary	Holocene		0.012	0.000	
144134	PaleoDB	"P. Mannion"	Murina	yes	yes			Capromys		sp.					"Cayman Islands"	"Grand Cayman"	Quaternary	Holocene		0.012	0.000	
144134	PaleoDB	"P. Mannion"	Muridae	yes	yes	yes		Rattus		rattus					"Cayman Islands"	"Grand Cayman"	Quaternary	Holocene		0.012	0.000	
144401	PaleoDB	"C. Jaramillo"	Cebidae	yes		no		Lagonimico		conclucatus					Colombia	Huila	Neogene	Miocene	Serravallian	13.5	13.5	"La Victoria"
144401	PaleoDB	"C. Jaramillo"	Molossidae	yes		no		Potamops		mascahehenes					Colombia	Huila	Neogene	Miocene	Serravallian	13.5	13.5	"La Victoria"
144403	PaleoDB	"C. Jaramillo"	Megatheriidae	yes	no	no		Megatherium		medinae					Chile	Santiago	Quaternary	Pleistocene		2.588	0.012	
144463	PaleoDB	"C. Jaramillo"	Toxodontidae	no	no	no		Nesodon		conspurcatus					Chile	Araucania	Neogene	Miocene		15.970	11.608	Cura-Mallín
144471	PaleoDB	"C. Jaramillo"				no	"n. gen."	Caraguatypotherium	"n. sp."	munozi					Chile	Parinacota	Neogene	Miocene	Tortonian	11.4	10.7	"Huaylas "
144474	PaleoDB	"C. Jaramillo"				no	"n. gen."	Cachiyacuy	"n. sp."	contamanensis					Peru	Loreto	Paleogene	Eocene	Lutetian	41.6	40.94	Pozo
144474	PaleoDB	"C. Jaramillo"				no		Cachiyacuy	"n. sp."	kummeli					Peru	Loreto	Paleogene	Eocene	Lutetian	41.6	40.94	Pozo
144474	PaleoDB	"C. Jaramillo"			no	no	"n. gen."	Canaanimys	"n. sp."	maquiensis					Peru	Loreto	Paleogene	Eocene	Lutetian	41.6	40.94	Pozo
