Sample label	Depth sed [m]	Depth comp r [rmcd]	Tuned time [Ma]	Foram benth δ13C [‰ PDB]	Foram benth δ18O [‰ PDB]	Foram benth	Reference	Method comm	Comment
208-1263A-14H-3,40-42	140.740	140.740	40.227855	1.2190	0.5060	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-8H-5,54-56	140.620	140.740	40.227855	1.0950	0.4240	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-3,50-52	140.840	140.840	40.235959	0.9980	0.2820	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-3,62-63	140.955	140.955	40.245280	0.6780	0.0890	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-3,72-74	141.060	141.060	40.253790	1.0740	0.3070	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-3,82-83	141.155	141.155	40.261490	0.7400	0.0280	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-3,92-94	141.260	141.260	40.269999	0.6660	-0.0700	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-3,102-104	141.360	141.360	40.277109	0.8040	-0.1670	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-4,0-2	141.460	141.460	40.284218	0.9170	0.0140	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-4,10-12	141.560	141.560	40.291326	0.7490	-0.1900	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-4,20-22	141.660	141.660	40.298435	0.8390	0.0200	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-4,30-32	141.760	141.760	40.305543	1.0340	0.0190	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-4,40-42	141.860	141.860	40.312652	0.9170	0.0670	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,2-4	141.950	141.950	40.319050	1.0160	0.1070	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,12-14	142.050	142.050	40.326158	1.0150	0.1410	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,22-24	142.150	142.150	40.333266	1.0870	0.3130	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,32-34	142.250	142.250	40.340376	0.9060	0.1410	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,42-44	142.350	142.350	40.347485	0.9610	0.0900	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,52-54	142.450	142.450	40.354593	1.0630	0.2490	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,62-64	142.550	142.550	40.361702	1.0420	0.3570	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,70-72	142.630	142.630	40.367389	0.9850	0.3390	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,82-84	142.750	142.750	40.375919	0.9430	0.2600	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,92-94	142.850	142.850	40.383028	1.0310	0.4440	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,102-104	142.950	142.950	40.390136	1.0080	0.2950	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,112-114	143.050	143.050	40.397245	0.7510	0.1290	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,122-124	143.150	143.150	40.404353	0.7700	0.1790	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,132-134	143.250	143.250	40.411462	1.0380	0.4510	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-5,138-140	143.310	143.310	40.415727	0.9720	0.5380	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,0-2	143.430	143.430	40.424257	0.9710	0.2540	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,11-12	143.535	143.535	40.431722	0.9640	0.5130	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,21-22	143.635	143.635	40.438830	0.7980	0.4010	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,31-32	143.735	143.735	40.445939	0.9720	0.4870	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,41-42	143.835	143.835	40.453049	0.9940	0.6140	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,51-52	143.935	143.935	40.460157	0.8540	0.6060	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,60-62	144.030	144.030	40.466910	0.8780	0.4830	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,71-72	144.135	144.135	40.474373	0.9480	0.5830	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,81-82	144.235	144.235	40.481483	0.9050	0.6750	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,91-92	144.335	144.335	40.488592	0.9300	0.5600	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,101-102	144.435	144.435	40.495700	0.7700	0.4090	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,111-112	144.535	144.535	40.502808	1.1040	0.8800	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,121-122	144.635	144.635	40.509916	0.9250	0.7650	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,131-132	144.735	144.735	40.517026	0.8950	0.7710	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-6,141-142	144.835	144.835	40.524135	0.7990	0.5520	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-7,2-4	144.950	144.949	40.532248	0.9080	0.9850	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263A-14H-7,12-14	145.050	145.045	40.539057	0.8160	0.7620	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-9H-1,8-10	145.320	145.320	40.558612	0.7290	0.6780	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-9H-1,15-17	145.390	145.390	40.563587	0.9710	0.9570	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-9H-1,26-27	145.495	145.495	40.571052	0.9440	0.8820	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-9H-1,36-37	145.595	145.595	40.578160	0.8450	0.9180	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-9H-1,46-48	145.700	145.700	40.585624	0.6240	0.8160	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-9H-1,55-57	145.790	145.790	40.592021	0.5750	0.5390	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-9H-1,65-67	145.890	145.890	40.599131	0.5130	0.7190	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-9H-1,74-76	145.980	145.980	40.605529	0.6730	0.9150	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-9H-1,84-85	146.075	146.075	40.612282	0.6880	1.0730	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.05per mil for d18O
208-1263B-9H-1,96-98	146.200	146.200	40.621168	0.5860	0.8730	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-1,106-107	146.295	146.295	40.627921	0.5940	0.7990	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-1,116-117	146.395	146.395	40.635029	0.5950	0.8370	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-1,125-126	146.485	146.485	40.641427	0.5060	0.7520	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-1,135-136	146.585	146.585	40.648537	0.5180	0.7090	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-1,145-146	146.685	146.685	40.655645	0.4780	0.8370	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,4-6	146.780	146.780	40.666767	0.5110	0.7380	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,16-17	146.895	146.895	40.680524	0.5300	0.8090	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,24-26	146.980	146.980	40.690693	0.6090	0.6500	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,35-36	147.085	147.085	40.703255	0.5740	0.8020	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,46-47	147.195	147.195	40.716415	0.6280	0.6790	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,56-57	147.295	147.295	40.728376	0.4780	0.7930	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,66-67	147.395	147.395	40.740339	0.6280	0.7150	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,76-77	147.495	147.495	40.752302	0.6030	0.6200	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,86-87	147.595	147.595	40.764265	0.6150	0.7020	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,96-97	147.695	147.695	40.776230	0.4630	0.6040	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,106-108	147.800	147.800	40.788790	0.5550	0.6310	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,117-118	147.905	147.905	40.801351	0.7040	0.7290	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,126-128	148.000	148.000	40.812716	0.7240	0.6790	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,136-137	148.095	148.095	40.824081	0.7310	0.8050	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-2,146-147	148.195	148.195	40.836045	0.7180	0.7700	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,6-8	148.300	148.300	40.848605	0.6940	0.6170	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,16-18	148.400	148.400	40.860567	0.6940	0.8710	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,26-28	148.500	148.500	40.872531	0.7900	0.8550	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,36-38	148.600	148.600	40.884495	0.8590	0.8610	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,46-48	148.700	148.700	40.896457	0.5630	0.6190	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,56-58	148.800	148.800	40.908420	0.7800	0.5150	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,66-68	148.900	148.900	40.920382	0.7460	0.7790	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,76-78	149.000	149.000	40.932346	0.9180	0.7030	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,86-88	149.100	149.100	40.944310	0.8190	0.6830	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,96-98	149.200	149.200	40.956272	0.8660	0.8720	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,106-108	149.300	149.300	40.968235	0.7950	0.7820	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,116-118	149.400	149.400	40.980197	0.8620	0.7130	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,126-128	149.500	149.500	40.992161	0.7080	0.6790	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,136-138	149.600	149.600	41.004126	0.7810	0.7600	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-3,146-148	149.700	149.700	41.016087	0.8530	0.6820	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-4,6-7	149.795	149.795	41.027452	0.7210	0.4770	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-4,16-17	149.895	149.895	41.039415	0.6850	0.6740	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-4,24-26	149.980	149.980	41.049584	0.7810	0.8490	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-4,35-36	150.085	150.085	41.062146	0.7920	0.7710	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-4,45-46	150.185	150.185	41.074108	0.7380	0.6230	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-4,56-57	150.295	150.295	41.087267	0.7370	0.6620	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263A-15H-1,101-103	150.550	150.315	41.089633	0.8070	0.8430	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-4,66-67	150.395	150.395	41.099231	0.7790	0.7830	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263A-15H-1,111-113	150.650	150.504	41.112306	0.7090	0.9220	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-4,78-79	150.515	150.515	41.113586	0.5720	0.5670	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-4,85-86	150.585	150.585	41.121961	0.6600	0.6300	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263B-9H-4,95-96	150.685	150.685	41.133923	0.6280	0.6170	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
208-1263A-15H-1,121-123	150.750	150.694	41.134982	0.5870	0.6590	NTRUE	MARUM Bremen this study	ThermoFisher Scientific 253plus with Kiel IV	(Solnhofen limestone) 0.03per mil for d13C; 0.06per mil for d18O
